TransactionNo,Items,DateTime,Daypart,DayType,SoldItems
5065,Bread,1/21/2017 12:33,Afternoon,Weekend,230
5066,Cookies,1/21/2017 12:34,Afternoon,Weekend,242
5067,Bread,1/21/2017 12:34,Afternoon,Weekend,209
5068,Bread,1/21/2017 12:38,Afternoon,Weekend,191
5069,Spanish Brunch,1/21/2017 12:42,Afternoon,Weekend,172
5069,Coffee,1/21/2017 12:42,Afternoon,Weekend,194
5070,Scandinavian,1/21/2017 12:43,Afternoon,Weekend,196
5071,Scandinavian,1/21/2017 12:45,Afternoon,Weekend,196
5072,Brownie,1/21/2017 12:48,Afternoon,Weekend,236
5072,Scone,1/21/2017 12:48,Afternoon,Weekend,235
5073,Jammie Dodgers,1/21/2017 12:54,Afternoon,Weekend,229
5073,Cake,1/21/2017 12:54,Afternoon,Weekend,243
5075,Sandwich,1/21/2017 13:03,Afternoon,Weekend,264
5076,Hot chocolate,1/21/2017 13:05,Afternoon,Weekend,272
5077,Coffee,1/21/2017 13:07,Afternoon,Weekend,237
5077,Coffee,1/21/2017 13:07,Afternoon,Weekend,211
5078,Coffee,1/21/2017 13:19,Afternoon,Weekend,180
5078,Tea,1/21/2017 13:19,Afternoon,Weekend,201
5079,Sandwich,1/21/2017 13:51,Afternoon,Weekend,204
5079,Cake,1/21/2017 13:51,Afternoon,Weekend,188
5079,Smoothies,1/21/2017 13:51,Afternoon,Weekend,235
5079,Bread,1/21/2017 13:51,Afternoon,Weekend,227
5080,Spanish Brunch,1/21/2017 13:58,Afternoon,Weekend,234
5080,Sandwich,1/21/2017 13:58,Afternoon,Weekend,264
5080,Coffee,1/21/2017 13:58,Afternoon,Weekend,302
5080,Truffles,1/21/2017 13:58,Afternoon,Weekend,293
5081,Cookies,1/21/2017 14:01,Afternoon,Weekend,259
5082,Sandwich,1/21/2017 14:06,Afternoon,Weekend,229
5082,Toast,1/21/2017 14:06,Afternoon,Weekend,203
5082,Tea,1/21/2017 14:06,Afternoon,Weekend,229
5082,Fudge,1/21/2017 14:06,Afternoon,Weekend,242
5083,Coffee,1/21/2017 14:06,Afternoon,Weekend,233
5083,Jammie Dodgers,1/21/2017 14:06,Afternoon,Weekend,267
5084,Cake,1/21/2017 14:07,Afternoon,Weekend,269
5084,Jammie Dodgers,1/21/2017 14:07,Afternoon,Weekend,270
5086,Frittata,1/21/2017 14:10,Afternoon,Weekend,315
5086,Bread,1/21/2017 14:10,Afternoon,Weekend,364
5087,Coffee,1/21/2017 14:30,Afternoon,Weekend,347
5088,Afternoon with the baker,1/21/2017 14:35,Afternoon,Weekend,312
5089,Raspberry shortbread sandwich,1/21/2017 14:37,Afternoon,Weekend,274
5089,Bread,1/21/2017 14:37,Afternoon,Weekend,237
5089,Coffee,1/21/2017 14:37,Afternoon,Weekend,278
5090,Sandwich,1/21/2017 14:39,Afternoon,Weekend,284
5090,Extra Salami or Feta,1/21/2017 14:39,Afternoon,Weekend,277
5090,Tea,1/21/2017 14:39,Afternoon,Weekend,317
5090,Bread,1/21/2017 14:39,Afternoon,Weekend,313
5090,Cake,1/21/2017 14:39,Afternoon,Weekend,318
5092,Tea,1/21/2017 14:42,Afternoon,Weekend,374
5092,Duck egg,1/21/2017 14:42,Afternoon,Weekend,413
5093,Scandinavian,1/21/2017 14:56,Afternoon,Weekend,405
5094,Coffee,1/21/2017 14:59,Afternoon,Weekend,355
5094,Hot chocolate,1/21/2017 14:59,Afternoon,Weekend,306
5094,Brownie,1/21/2017 14:59,Afternoon,Weekend,271
5095,Spanish Brunch,1/21/2017 15:02,Afternoon,Weekend,306
5095,Bread,1/21/2017 15:02,Afternoon,Weekend,315
5096,Bread,1/21/2017 15:11,Afternoon,Weekend,301
5096,Coffee,1/21/2017 15:11,Afternoon,Weekend,356
5097,Jam,1/21/2017 15:13,Afternoon,Weekend,348
5098,Coffee,1/21/2017 15:23,Afternoon,Weekend,355
5098,Frittata,1/21/2017 15:23,Afternoon,Weekend,422
5098,Scone,1/21/2017 15:23,Afternoon,Weekend,465
5099,Coffee,1/21/2017 15:25,Afternoon,Weekend,467
5099,Coffee,1/21/2017 15:25,Afternoon,Weekend,404
5099,Cake,1/21/2017 15:25,Afternoon,Weekend,347
5099,Bread,1/21/2017 15:25,Afternoon,Weekend,305
5100,Coffee,1/21/2017 15:26,Afternoon,Weekend,336
5100,Hot chocolate,1/21/2017 15:26,Afternoon,Weekend,340
5100,Cake,1/21/2017 15:26,Afternoon,Weekend,318
5100,Brownie,1/21/2017 15:26,Afternoon,Weekend,362
5100,Extra Salami or Feta,1/21/2017 15:26,Afternoon,Weekend,348
5101,Fudge,1/21/2017 15:37,Afternoon,Weekend,363
5102,Coffee,1/21/2017 15:39,Afternoon,Weekend,435
5103,Hot chocolate,1/21/2017 15:41,Afternoon,Weekend,491
5103,Bread,1/21/2017 15:41,Afternoon,Weekend,505
5103,Scone,1/21/2017 15:41,Afternoon,Weekend,404
5104,Cake,1/21/2017 15:49,Afternoon,Weekend,359
5105,Bread,1/21/2017 15:53,Afternoon,Weekend,310
5105,Bread,1/21/2017 15:53,Afternoon,Weekend,337
5105,Frittata,1/21/2017 15:53,Afternoon,Weekend,360
5106,Coffee,1/21/2017 15:55,Afternoon,Weekend,342
5106,Bread,1/21/2017 15:55,Afternoon,Weekend,406
5107,Brownie,1/21/2017 16:00,Afternoon,Weekend,396
5108,Cake,1/21/2017 16:06,Afternoon,Weekend,420
5108,Muffin,1/21/2017 16:06,Afternoon,Weekend,472
5109,Cake,1/21/2017 16:07,Afternoon,Weekend,548
5110,Hot chocolate,1/21/2017 16:07,Afternoon,Weekend,559
5110,Coffee,1/21/2017 16:07,Afternoon,Weekend,463
5111,Tea,1/21/2017 16:13,Afternoon,Weekend,407
5111,Frittata,1/21/2017 16:13,Afternoon,Weekend,362
5112,Coffee,1/21/2017 16:38,Afternoon,Weekend,405
5113,Tea,1/21/2017 16:41,Afternoon,Weekend,417
5113,Hot chocolate,1/21/2017 16:41,Afternoon,Weekend,391
5113,Juice,1/21/2017 16:41,Afternoon,Weekend,419
5113,Cookies,1/21/2017 16:41,Afternoon,Weekend,461
5114,Cake,1/21/2017 16:45,Afternoon,Weekend,472
5114,Bread,1/21/2017 16:45,Afternoon,Weekend,535
5114,Hot chocolate,1/21/2017 16:45,Afternoon,Weekend,622
5115,Bread,1/22/2017 9:16,Morning,Weekend,606
5116,Scone,1/22/2017 9:24,Morning,Weekend,508
5116,Cookies,1/22/2017 9:24,Morning,Weekend,461
5116,Coffee,1/22/2017 9:24,Morning,Weekend,390
5116,Juice,1/22/2017 9:24,Morning,Weekend,432
5117,Coffee,1/22/2017 9:36,Morning,Weekend,112
5117,Coffee,1/22/2017 9:36,Morning,Weekend,118
5117,Brownie,1/22/2017 9:36,Morning,Weekend,132
5117,Scone,1/22/2017 9:36,Morning,Weekend,129
5118,Coffee,1/22/2017 9:39,Morning,Weekend,112
5119,Tea,1/22/2017 9:49,Morning,Weekend,118
5119,Raspberry shortbread sandwich,1/22/2017 9:49,Morning,Weekend,132
5120,Afternoon with the baker,1/22/2017 9:55,Morning,Weekend,129
5121,Hot chocolate,1/22/2017 9:57,Morning,Weekend,121
5121,Coffee,1/22/2017 9:57,Morning,Weekend,135
5121,Tea,1/22/2017 9:57,Morning,Weekend,148
5121,Alfajores,1/22/2017 9:57,Morning,Weekend,148
5121,Pastry,1/22/2017 9:57,Morning,Weekend,136
5121,Tiffin,1/22/2017 9:57,Morning,Weekend,119
5122,Coffee,1/22/2017 10:02,Morning,Weekend,104
5122,Medialuna,1/22/2017 10:02,Morning,Weekend,118
5123,Toast,1/22/2017 10:04,Morning,Weekend,115
5123,Coffee,1/22/2017 10:04,Morning,Weekend,126
5124,Coffee,1/22/2017 10:05,Morning,Weekend,141
5125,Coffee,1/22/2017 10:11,Morning,Weekend,135
5125,Coffee,1/22/2017 10:11,Morning,Weekend,125
5125,Toast,1/22/2017 10:11,Morning,Weekend,149
5126,Coffee,1/22/2017 10:12,Morning,Weekend,170
5127,Bread,1/22/2017 10:14,Morning,Weekend,170
5127,Coffee,1/22/2017 10:14,Morning,Weekend,158
5127,Bread,1/22/2017 10:14,Morning,Weekend,133
5128,Bread,1/22/2017 10:15,Morning,Weekend,114
5128,Eggs,1/22/2017 10:15,Morning,Weekend,140
5129,Bread,1/22/2017 10:33,Morning,Weekend,145
5130,Bread,1/22/2017 10:50,Morning,Weekend,150
5130,Bread,1/22/2017 10:50,Morning,Weekend,178
5130,Coffee,1/22/2017 10:50,Morning,Weekend,163
5130,Scone,1/22/2017 10:50,Morning,Weekend,172
5130,Frittata,1/22/2017 10:50,Morning,Weekend,178
5131,Medialuna,1/22/2017 10:50,Morning,Weekend,199
5132,Bread,1/22/2017 10:51,Morning,Weekend,199
5133,Coffee,1/22/2017 10:53,Morning,Weekend,184
5133,Bread,1/22/2017 10:53,Morning,Weekend,162
5133,Bread,1/22/2017 10:53,Morning,Weekend,146
5134,Coffee,1/22/2017 10:55,Morning,Weekend,166
5134,Coffee,1/22/2017 10:55,Morning,Weekend,171
5134,Toast,1/22/2017 10:55,Morning,Weekend,180
5135,Medialuna,1/22/2017 11:05,Morning,Weekend,193
5136,Scone,1/22/2017 11:14,Morning,Weekend,181
5137,Tea,1/22/2017 11:18,Morning,Weekend,183
5137,Coffee,1/22/2017 11:18,Morning,Weekend,218
5137,Toast,1/22/2017 11:18,Morning,Weekend,230
5137,Bread,1/22/2017 11:18,Morning,Weekend,242
5138,Bread,1/22/2017 11:23,Morning,Weekend,209
5138,Alfajores,1/22/2017 11:23,Morning,Weekend,191
5139,Coffee,1/22/2017 11:27,Morning,Weekend,172
5139,Cake,1/22/2017 11:27,Morning,Weekend,194
5140,Coffee,1/22/2017 11:35,Morning,Weekend,196
5140,Cake,1/22/2017 11:35,Morning,Weekend,196
5140,Bread,1/22/2017 11:35,Morning,Weekend,236
5141,Bread,1/22/2017 11:37,Morning,Weekend,235
5141,Coffee,1/22/2017 11:37,Morning,Weekend,229
5141,Tea,1/22/2017 11:37,Morning,Weekend,243
5142,Hot chocolate,1/22/2017 11:39,Morning,Weekend,264
5142,Cake,1/22/2017 11:39,Morning,Weekend,272
5142,Bread,1/22/2017 11:39,Morning,Weekend,237
5143,Tea,1/22/2017 11:41,Morning,Weekend,211
5144,Alfajores,1/22/2017 12:02,Afternoon,Weekend,180
5144,Coffee,1/22/2017 12:02,Afternoon,Weekend,201
5145,Hot chocolate,1/22/2017 12:04,Afternoon,Weekend,204
5145,Coffee,1/22/2017 12:04,Afternoon,Weekend,188
5146,Hot chocolate,1/22/2017 12:10,Afternoon,Weekend,235
5146,Smoothies,1/22/2017 12:10,Afternoon,Weekend,227
5146,The Nomad,1/22/2017 12:10,Afternoon,Weekend,234
5146,Bread,1/22/2017 12:10,Afternoon,Weekend,264
5146,Afternoon with the baker,1/22/2017 12:10,Afternoon,Weekend,302
5147,Tea,1/22/2017 12:10,Afternoon,Weekend,293
5148,Bread,1/22/2017 12:17,Afternoon,Weekend,259
5149,Jammie Dodgers,1/22/2017 12:28,Afternoon,Weekend,229
5150,The Nomad,1/22/2017 12:35,Afternoon,Weekend,203
5150,Juice,1/22/2017 12:35,Afternoon,Weekend,229
5150,Coffee,1/22/2017 12:35,Afternoon,Weekend,242
5150,Coffee,1/22/2017 12:35,Afternoon,Weekend,233
5151,Bread,1/22/2017 12:44,Afternoon,Weekend,267
5151,Scone,1/22/2017 12:44,Afternoon,Weekend,269
5151,Pastry,1/22/2017 12:44,Afternoon,Weekend,270
5151,Cake,1/22/2017 12:44,Afternoon,Weekend,315
5151,Bread,1/22/2017 12:44,Afternoon,Weekend,364
5152,Coffee,1/22/2017 12:53,Afternoon,Weekend,112
5152,Scone,1/22/2017 12:53,Afternoon,Weekend,118
5152,Sandwich,1/22/2017 12:53,Afternoon,Weekend,132
5153,Coffee,1/22/2017 12:55,Afternoon,Weekend,129
5153,Cake,1/22/2017 12:55,Afternoon,Weekend,121
5153,Pastry,1/22/2017 12:55,Afternoon,Weekend,135
5154,Tea,1/22/2017 12:58,Afternoon,Weekend,148
5154,Cookies,1/22/2017 12:58,Afternoon,Weekend,148
5154,Soup,1/22/2017 12:58,Afternoon,Weekend,136
5155,Hot chocolate,1/22/2017 13:00,Afternoon,Weekend,119
5155,Bread,1/22/2017 13:00,Afternoon,Weekend,104
5155,Cake,1/22/2017 13:00,Afternoon,Weekend,118
5155,Jammie Dodgers,1/22/2017 13:00,Afternoon,Weekend,115
5156,Soup,1/22/2017 13:00,Afternoon,Weekend,126
5157,Salad,1/22/2017 13:01,Afternoon,Weekend,141
5158,Pastry,1/22/2017 13:08,Afternoon,Weekend,135
5158,Frittata,1/22/2017 13:08,Afternoon,Weekend,125
5159,Bread,1/22/2017 13:12,Afternoon,Weekend,149
5160,Alfajores,1/22/2017 13:20,Afternoon,Weekend,170
5160,Jammie Dodgers,1/22/2017 13:20,Afternoon,Weekend,170
5160,Cake,1/22/2017 13:20,Afternoon,Weekend,158
5160,Tiffin,1/22/2017 13:20,Afternoon,Weekend,133
5160,Cake,1/22/2017 13:20,Afternoon,Weekend,114
5161,Soup,1/22/2017 13:38,Afternoon,Weekend,140
5161,Salad,1/22/2017 13:38,Afternoon,Weekend,145
5161,Extra Salami or Feta,1/22/2017 13:38,Afternoon,Weekend,150
5161,Sandwich,1/22/2017 13:38,Afternoon,Weekend,178
5161,Coffee,1/22/2017 13:38,Afternoon,Weekend,163
5161,Coffee,1/22/2017 13:38,Afternoon,Weekend,172
5161,Coffee,1/22/2017 13:38,Afternoon,Weekend,178
5162,Coffee,1/22/2017 13:42,Afternoon,Weekend,199
5162,Coffee,1/22/2017 13:42,Afternoon,Weekend,199
5162,Alfajores,1/22/2017 13:42,Afternoon,Weekend,184
5163,Cake,1/22/2017 14:03,Afternoon,Weekend,162
5164,Tea,1/22/2017 14:07,Afternoon,Weekend,146
5164,Tea,1/22/2017 14:07,Afternoon,Weekend,166
5165,Smoothies,1/22/2017 14:13,Afternoon,Weekend,171
5165,Tea,1/22/2017 14:13,Afternoon,Weekend,180
5165,Hot chocolate,1/22/2017 14:13,Afternoon,Weekend,193
5165,Jammie Dodgers,1/22/2017 14:13,Afternoon,Weekend,181
5166,Coffee,1/22/2017 14:15,Afternoon,Weekend,183
5166,Bread,1/22/2017 14:15,Afternoon,Weekend,218
5167,Toast,1/22/2017 14:37,Afternoon,Weekend,230
5167,Soup,1/22/2017 14:37,Afternoon,Weekend,242
5167,Coffee,1/22/2017 14:37,Afternoon,Weekend,209
5167,Juice,1/22/2017 14:37,Afternoon,Weekend,191
5168,Alfajores,1/22/2017 14:40,Afternoon,Weekend,172
5168,Coffee,1/22/2017 14:40,Afternoon,Weekend,194
5168,Bread,1/22/2017 14:40,Afternoon,Weekend,196
5169,Coffee,1/22/2017 14:41,Afternoon,Weekend,196
5169,Coffee,1/22/2017 14:41,Afternoon,Weekend,236
5169,Spanish Brunch,1/22/2017 14:41,Afternoon,Weekend,235
5169,Duck egg,1/22/2017 14:41,Afternoon,Weekend,229
5170,Soup,1/22/2017 14:49,Afternoon,Weekend,243
5170,Coffee,1/22/2017 14:49,Afternoon,Weekend,264
5170,Cake,1/22/2017 14:49,Afternoon,Weekend,272
5171,Coffee,1/22/2017 14:50,Afternoon,Weekend,237
5172,Sandwich,1/22/2017 15:10,Afternoon,Weekend,211
5173,Coffee,1/22/2017 15:11,Afternoon,Weekend,180
5173,Coffee,1/22/2017 15:11,Afternoon,Weekend,201
5173,Sandwich,1/22/2017 15:11,Afternoon,Weekend,204
5173,Sandwich,1/22/2017 15:11,Afternoon,Weekend,188
5174,Tea,1/22/2017 15:24,Afternoon,Weekend,235
5174,Toast,1/22/2017 15:24,Afternoon,Weekend,227
5175,Coffee,1/22/2017 15:26,Afternoon,Weekend,234
5176,Truffles,1/22/2017 15:28,Afternoon,Weekend,264
5176,Juice,1/22/2017 15:28,Afternoon,Weekend,302
5176,Bread,1/22/2017 15:28,Afternoon,Weekend,293
5176,Jammie Dodgers,1/22/2017 15:28,Afternoon,Weekend,259
5176,Cake,1/22/2017 15:28,Afternoon,Weekend,229
5176,Medialuna,1/22/2017 15:28,Afternoon,Weekend,203
5177,Coffee,1/22/2017 15:46,Afternoon,Weekend,229
5177,Jammie Dodgers,1/22/2017 15:46,Afternoon,Weekend,242
5178,Bread,1/22/2017 15:57,Afternoon,Weekend,233
5179,Smoothies,1/22/2017 15:59,Afternoon,Weekend,267
5179,Tea,1/22/2017 15:59,Afternoon,Weekend,269
5179,Bread,1/22/2017 15:59,Afternoon,Weekend,270
5179,Fudge,1/22/2017 15:59,Afternoon,Weekend,315
5180,Bread,1/23/2017 8:50,Morning,Weekday,364
5181,Bread,1/23/2017 8:59,Morning,Weekday,347
5182,Coffee,1/23/2017 9:04,Morning,Weekday,312
5182,Coffee,1/23/2017 9:04,Morning,Weekday,274
5183,Coffee,1/23/2017 9:05,Morning,Weekday,237
5184,Hot chocolate,1/23/2017 9:40,Morning,Weekday,278
5184,Toast,1/23/2017 9:40,Morning,Weekday,284
5185,Tea,1/23/2017 9:43,Morning,Weekday,277
5185,Hot chocolate,1/23/2017 9:43,Morning,Weekday,317
5185,Sandwich,1/23/2017 9:43,Morning,Weekday,313
5187,Tea,1/23/2017 10:33,Morning,Weekday,318
5187,Coffee,1/23/2017 10:33,Morning,Weekday,374
5187,Hot chocolate,1/23/2017 10:33,Morning,Weekday,413
5188,Cake,1/23/2017 11:17,Morning,Weekday,405
5189,Coffee,1/23/2017 11:28,Morning,Weekday,355
5189,Coffee,1/23/2017 11:28,Morning,Weekday,306
5189,Toast,1/23/2017 11:28,Morning,Weekday,271
5189,Extra Salami or Feta,1/23/2017 11:28,Morning,Weekday,306
5189,Cake,1/23/2017 11:28,Morning,Weekday,315
5190,Bread,1/23/2017 11:32,Morning,Weekday,301
5190,Coffee,1/23/2017 11:32,Morning,Weekday,356
5190,Pastry,1/23/2017 11:32,Morning,Weekday,348
5191,Coffee,1/23/2017 11:52,Morning,Weekday,355
5191,Toast,1/23/2017 11:52,Morning,Weekday,422
5192,Sandwich,1/23/2017 12:18,Afternoon,Weekday,465
5192,Bread,1/23/2017 12:18,Afternoon,Weekday,467
5193,Coffee,1/23/2017 12:19,Afternoon,Weekday,404
5194,Sandwich,1/23/2017 12:30,Afternoon,Weekday,347
5194,Cake,1/23/2017 12:30,Afternoon,Weekday,305
5194,Hot chocolate,1/23/2017 12:30,Afternoon,Weekday,336
5195,Farm House,1/23/2017 12:32,Afternoon,Weekday,340
5195,Pastry,1/23/2017 12:32,Afternoon,Weekday,318
5196,Coffee,1/23/2017 12:33,Afternoon,Weekday,362
5196,Soup,1/23/2017 12:33,Afternoon,Weekday,348
5197,Soup,1/23/2017 12:37,Afternoon,Weekday,363
5197,Bread,1/23/2017 12:37,Afternoon,Weekday,435
5198,Tea,1/23/2017 12:42,Afternoon,Weekday,491
5198,Tea,1/23/2017 12:42,Afternoon,Weekday,505
5199,Cake,1/23/2017 12:45,Afternoon,Weekday,404
5199,Frittata,1/23/2017 12:45,Afternoon,Weekday,359
5200,Tea,1/23/2017 12:47,Afternoon,Weekday,310
5200,Coffee,1/23/2017 12:47,Afternoon,Weekday,337
5200,Cake,1/23/2017 12:47,Afternoon,Weekday,360
5201,Cookies,1/23/2017 12:55,Afternoon,Weekday,342
5201,Cake,1/23/2017 12:55,Afternoon,Weekday,406
5202,Tea,1/23/2017 12:55,Afternoon,Weekday,396
5202,Cake,1/23/2017 12:55,Afternoon,Weekday,420
5202,Cake,1/23/2017 12:55,Afternoon,Weekday,472
5203,Cake,1/23/2017 12:57,Afternoon,Weekday,548
5204,Cookies,1/23/2017 13:01,Afternoon,Weekday,559
5205,Cake,1/23/2017 13:06,Afternoon,Weekday,463
5205,Cookies,1/23/2017 13:06,Afternoon,Weekday,407
5205,Sandwich,1/23/2017 13:06,Afternoon,Weekday,362
5205,Soup,1/23/2017 13:06,Afternoon,Weekday,405
5205,Coffee,1/23/2017 13:06,Afternoon,Weekday,417
5205,Tea,1/23/2017 13:06,Afternoon,Weekday,391
5206,Tea,1/23/2017 13:08,Afternoon,Weekday,419
5206,Cookies,1/23/2017 13:08,Afternoon,Weekday,461
5207,Bread,1/23/2017 13:28,Afternoon,Weekday,472
5208,Sandwich,1/23/2017 13:42,Afternoon,Weekday,535
5208,Sandwich,1/23/2017 13:42,Afternoon,Weekday,622
5208,Coke,1/23/2017 13:42,Afternoon,Weekday,606
5208,Cake,1/23/2017 13:42,Afternoon,Weekday,508
5208,Crisps,1/23/2017 13:42,Afternoon,Weekday,461
5209,Coffee,1/23/2017 13:44,Afternoon,Weekday,390
5209,Soup,1/23/2017 13:44,Afternoon,Weekday,432
5210,Spanish Brunch,1/23/2017 13:50,Afternoon,Weekday,112
5210,Tea,1/23/2017 13:50,Afternoon,Weekday,118
5210,Bread,1/23/2017 13:50,Afternoon,Weekday,132
5210,Cake,1/23/2017 13:50,Afternoon,Weekday,129
5211,Coffee,1/23/2017 13:51,Afternoon,Weekday,112
5212,Bread,1/23/2017 13:55,Afternoon,Weekday,118
5213,Coffee,1/23/2017 14:08,Afternoon,Weekday,132
5214,Coffee,1/23/2017 14:12,Afternoon,Weekday,129
5215,Coffee,1/23/2017 14:22,Afternoon,Weekday,121
5215,Bread,1/23/2017 14:22,Afternoon,Weekday,135
5216,Bread,1/23/2017 14:57,Afternoon,Weekday,148
5216,Coffee,1/23/2017 14:57,Afternoon,Weekday,148
5216,Cake,1/23/2017 14:57,Afternoon,Weekday,136
5217,Coffee,1/23/2017 15:04,Afternoon,Weekday,119
5217,Coffee,1/23/2017 15:04,Afternoon,Weekday,104
5217,Medialuna,1/23/2017 15:04,Afternoon,Weekday,118
5218,Cake,1/23/2017 15:14,Afternoon,Weekday,115
5219,Soup,1/23/2017 15:25,Afternoon,Weekday,126
5219,Coffee,1/23/2017 15:25,Afternoon,Weekday,141
5219,Coffee,1/23/2017 15:25,Afternoon,Weekday,135
5219,Coffee,1/23/2017 15:25,Afternoon,Weekday,125
5219,Cake,1/23/2017 15:25,Afternoon,Weekday,149
5220,Alfajores,1/23/2017 15:33,Afternoon,Weekday,170
5220,Coffee,1/23/2017 15:33,Afternoon,Weekday,170
5221,Coffee,1/23/2017 15:46,Afternoon,Weekday,158
5221,Chicken Stew,1/23/2017 15:46,Afternoon,Weekday,133
5221,Juice,1/23/2017 15:46,Afternoon,Weekday,114
5222,Coffee,1/23/2017 16:14,Afternoon,Weekday,140
5222,Hot chocolate,1/23/2017 16:14,Afternoon,Weekday,145
5222,Cake,1/23/2017 16:14,Afternoon,Weekday,150
5223,Cookies,1/23/2017 16:18,Afternoon,Weekday,178
5223,Hot chocolate,1/23/2017 16:18,Afternoon,Weekday,163
5223,Tea,1/23/2017 16:18,Afternoon,Weekday,172
5223,Toast,1/23/2017 16:18,Afternoon,Weekday,178
5224,Coffee,1/23/2017 16:39,Afternoon,Weekday,199
5225,Hot chocolate,1/23/2017 16:40,Afternoon,Weekday,199
5225,Coffee,1/23/2017 16:40,Afternoon,Weekday,184
5225,Coffee,1/23/2017 16:40,Afternoon,Weekday,162
5225,Cake,1/23/2017 16:40,Afternoon,Weekday,146
5225,Cookies,1/23/2017 16:40,Afternoon,Weekday,166
5226,Hot chocolate,1/23/2017 16:51,Afternoon,Weekday,171
5226,Cake,1/23/2017 16:51,Afternoon,Weekday,180
5227,Bread,1/24/2017 8:39,Morning,Weekday,193
5228,Bread,1/24/2017 8:42,Morning,Weekday,181
5229,Bread,1/24/2017 8:43,Morning,Weekday,183
5230,Coffee,1/24/2017 9:07,Morning,Weekday,218
5230,Coffee,1/24/2017 9:07,Morning,Weekday,230
5230,Pastry,1/24/2017 9:07,Morning,Weekday,242
5231,Coffee,1/24/2017 9:11,Morning,Weekday,209
5232,Coffee,1/24/2017 9:14,Morning,Weekday,191
5232,Scandinavian,1/24/2017 9:14,Morning,Weekday,172
5232,Focaccia,1/24/2017 9:14,Morning,Weekday,194
5233,Bread,1/24/2017 9:20,Morning,Weekday,196
5234,Coffee,1/24/2017 10:00,Morning,Weekday,196
5234,Coffee,1/24/2017 10:00,Morning,Weekday,236
5235,Coffee,1/24/2017 10:24,Morning,Weekday,235
5236,Coffee,1/24/2017 10:42,Morning,Weekday,229
5237,Coffee,1/24/2017 10:50,Morning,Weekday,243
5238,Bread,1/24/2017 10:53,Morning,Weekday,264
5238,Cookies,1/24/2017 10:53,Morning,Weekday,272
5239,Scandinavian,1/24/2017 11:04,Morning,Weekday,237
5240,Scandinavian,1/24/2017 11:04,Morning,Weekday,211
5241,Scandinavian,1/24/2017 11:05,Morning,Weekday,180
5242,Farm House,1/24/2017 11:13,Morning,Weekday,201
5243,Coffee,1/24/2017 11:16,Morning,Weekday,204
5243,Coffee,1/24/2017 11:16,Morning,Weekday,188
5244,Bread,1/24/2017 11:19,Morning,Weekday,235
5245,Farm House,1/24/2017 11:21,Morning,Weekday,227
5247,Coffee,1/24/2017 11:36,Morning,Weekday,234
5247,Vegan mincepie,1/24/2017 11:36,Morning,Weekday,264
5248,Coffee,1/24/2017 11:37,Morning,Weekday,302
5249,Coffee,1/24/2017 11:38,Morning,Weekday,293
5249,Medialuna,1/24/2017 11:38,Morning,Weekday,259
5249,Bread,1/24/2017 11:38,Morning,Weekday,229
5250,Muffin,1/24/2017 11:53,Morning,Weekday,203
5250,Pastry,1/24/2017 11:53,Morning,Weekday,229
5250,Coffee,1/24/2017 11:53,Morning,Weekday,242
5250,Tea,1/24/2017 11:53,Morning,Weekday,233
5251,Cake,1/24/2017 11:56,Morning,Weekday,267
5252,Chicken Stew,1/24/2017 12:00,Afternoon,Weekday,269
5253,Tea,1/24/2017 12:06,Afternoon,Weekday,270
5254,Soup,1/24/2017 12:09,Afternoon,Weekday,315
5255,Bread,1/24/2017 12:13,Afternoon,Weekday,364
5255,Coffee,1/24/2017 12:13,Afternoon,Weekday,112
5255,Salad,1/24/2017 12:13,Afternoon,Weekday,118
5255,Spanish Brunch,1/24/2017 12:13,Afternoon,Weekday,132
5256,Coke,1/24/2017 12:15,Afternoon,Weekday,129
5257,Tea,1/24/2017 12:20,Afternoon,Weekday,121
5258,Chicken Stew,1/24/2017 12:24,Afternoon,Weekday,135
5259,Bread,1/24/2017 12:30,Afternoon,Weekday,148
5260,Tea,1/24/2017 12:38,Afternoon,Weekday,148
5260,Coffee,1/24/2017 12:38,Afternoon,Weekday,136
5260,Soup,1/24/2017 12:38,Afternoon,Weekday,119
5260,Art Tray,1/24/2017 12:38,Afternoon,Weekday,104
5261,Bread,1/24/2017 12:43,Afternoon,Weekday,118
5261,Focaccia,1/24/2017 12:43,Afternoon,Weekday,115
5261,Medialuna,1/24/2017 12:43,Afternoon,Weekday,126
5261,Cookies,1/24/2017 12:43,Afternoon,Weekday,141
5261,Coffee,1/24/2017 12:43,Afternoon,Weekday,135
5262,Bread,1/24/2017 12:46,Afternoon,Weekday,125
5263,Soup,1/24/2017 13:06,Afternoon,Weekday,149
5264,Chicken Stew,1/24/2017 13:14,Afternoon,Weekday,170
5264,Art Tray,1/24/2017 13:14,Afternoon,Weekday,170
5264,Pastry,1/24/2017 13:14,Afternoon,Weekday,158
5264,Truffles,1/24/2017 13:14,Afternoon,Weekday,133
5264,Coffee,1/24/2017 13:14,Afternoon,Weekday,114
5264,Coke,1/24/2017 13:14,Afternoon,Weekday,140
5264,Bread,1/24/2017 13:14,Afternoon,Weekday,145
5265,Bread,1/24/2017 13:17,Afternoon,Weekday,150
5265,Focaccia,1/24/2017 13:17,Afternoon,Weekday,178
5267,Frittata,1/24/2017 13:23,Afternoon,Weekday,163
5267,Tea,1/24/2017 13:23,Afternoon,Weekday,172
5268,Coffee,1/24/2017 13:24,Afternoon,Weekday,178
